CycPeptMPDB_ID,Structurally_Unique_ID,Sequence,Monomer_Length,Molecule_Shape,Permeability,MolWt,ExactMolWt,Permeable
5382,5382,PbHphLBn_GlydPdLF,7,Circle,-5.85,876112.0,875.4945474,0
5383,5383,PbHphdLBn_GlydPLF,7,Circle,-5.78,876112.0,875.4945474,0
5384,5384,PbHphLmeLdPmeLF,7,Circle,-5.33,870149.0,869.5414976,0
5385,5385,PbHphmeLLdPmeLF,7,Circle,-5.37,870149.0,869.5414976,0
5386,5386,PbHphLBn_GlydPLF,7,Circle,-5.63,876112.0,875.4945474,0
5387,5387,PbHphMe_dLMe_dLdPMe_dLF,7,Circle,-5.26,884176.0,883.5571477,0
5388,5388,PbHphMe_dLmeLdPMe_dLF,7,Circle,-5.48,884176.0,883.5571477,0
5389,5389,PbHphmeLMe_dLdPMe_dLF,7,Circle,-5.62,884176.0,883.5571477,0
5390,5390,PbHphdLbHphdPdLF,7,Circle,-5.71,890139.0,889.5101975,0
5391,5391,PbHphBn_GlydLdPMe_dLF,7,Circle,-5.45,890139.0,889.5101975,0
5392,5392,PbHphMe_dLBn_GlydPdLF,7,Circle,-5.82,890139.0,889.5101975,0
5393,5393,PbHphdLBn_GlydPMe_dLF,7,Circle,-6.84,890139.0,889.5101975,1
5394,5394,PbHphdLMe_dLdPBn_GlyF,7,Circle,-5.83,890139.0,889.5101975,0
5395,5395,PbHphmeLmeLdPMe_dLF,7,Circle,-5.21,884176.0,883.5571477,0
5396,5396,PbHphLMe_dLdPBn_GlyF,7,Circle,-5.63,890139.0,889.5101975,0
5397,5397,PbHphdLbHphdPLF,7,Circle,-5.57,890139.0,889.5101975,0
5398,5398,PbHphBn_GlyLdPMe_dLF,7,Circle,-5.63,890139.0,889.5101975,0
5399,5399,PbHphLBn_GlydPMe_dLF,7,Circle,-5.46,890139.0,889.5101975,0
5400,5400,PbHphmeLBn_GlydPdLF,7,Circle,-5.84,890139.0,889.5101975,0
5401,5401,PbHphBn_GlydLdPmeLF,7,Circle,-5.6,890139.0,889.5101975,0
5402,5402,PbHphMe_dLBn_GlydPLF,7,Circle,-5.88,890139.0,889.5101975,0
5403,5403,PbHphMe_dLLdPBn_GlyF,7,Circle,-5.76,890139.0,889.5101975,0
5404,5404,PbHphdLmeLdPBn_GlyF,7,Circle,-10.0,890139.0,889.5101975,1
5405,5405,PbHphmeLmeLdPmeLF,7,Circle,-5.5,884176.0,883.5571477,0
5406,5406,PbHphmeLBn_GlydPLF,7,Circle,-5.6,890139.0,889.5101975,0
5407,5407,PbHphmeLLdPBn_GlyF,7,Circle,-5.33,890139.0,889.5101975,0
5408,5408,PbHphMe_dLbHphdPdLF,7,Circle,-5.69,904166.0,903.5258475,0
5409,5409,PbHphdLbHphdPMe_dLF,7,Circle,-5.61,904166.0,903.5258475,0
5410,5410,PbHphdLbHphdPmeLF,7,Circle,-5.71,904166.0,903.5258475,0
5411,5411,PbHphmeLBn_GlydPMe_dLF,7,Circle,-5.65,904166.0,903.5258475,0
5412,5412,PbHphMe_dLBn_GlydPmeLF,7,Circle,-5.58,904166.0,903.5258475,0
5413,5413,PbHphBn_GlyBn_GlydPdLF,7,Circle,-6.36,910129.0,909.4788974,1
5414,5414,PbHphdLBn_GlydPBn_GlyF,7,Circle,-6.07,910129.0,909.4788974,1
5415,5415,PbHphmeLbHphdPLF,7,Circle,-5.49,904166.0,903.5258475,0
5416,5416,PbHphmeLmeLdPBn_GlyF,7,Circle,-5.75,904166.0,903.5258475,0
5417,5417,PbHphBn_GlyBn_GlydPLF,7,Circle,-6.03,910129.0,909.4788974,1
5418,5418,PbHphLBn_GlydPBn_GlyF,7,Circle,-5.87,910129.0,909.4788974,0
5419,5419,PbHphMe_dLbHphdPMe_dLF,7,Circle,-5.69,918193.0,917.5414976,0
5420,5420,PbHphmeLbHphdPMe_dLF,7,Circle,-5.73,918193.0,917.5414976,0
5421,5421,PbHphdLbHphdPBn_GlyF,7,Circle,-5.93,924156.0,923.4945474,0
5422,5422,PbHphmeLbHphdPmeLF,7,Circle,-5.56,918193.0,917.5414976,0
5423,5423,PbHphLbHphdPBn_GlyF,7,Circle,-10.0,924156.0,923.4945474,1
5424,5424,PbHphmeLBn_GlydPBn_GlyF,7,Circle,-7.14,924156.0,923.4945474,1
5425,5425,PbHphBn_GlybHphdPmeLF,7,Circle,-5.73,938183.0,937.5101975,0
5426,5426,PbHphBn_GlyBn_GlydPBn_GlyF,7,Circle,-10.0,944146.0,943.4632473,1
5427,5427,PAdLdLPdLF,7,Circle,-7.08,751.97,751.4632473,1
5428,5428,PAdLdLPLF,7,Circle,-10.0,751.97,751.4632473,1
5429,5429,PALdLPdLF,7,Circle,-6.15,751.97,751.4632473,1
5430,5430,PAdLLPdLF,7,Circle,-6.18,751.97,751.4632473,1
5431,5431,PALdLPLF,7,Circle,-6.08,751.97,751.4632473,1
5432,5432,PALLPdLF,7,Circle,-6.18,751.97,751.4632473,1
5433,5433,PALLPLF,7,Circle,-7.26,751.97,751.4632473,1
5434,5434,PAMe_dLdLPdLF,7,Circle,-6.18,765997.0,765.4788974,1
5435,5435,PAdLdLPMe_dLF,7,Circle,-5.29,765997.0,765.4788974,0
5436,5436,PAdLdLPmeLF,7,Circle,-6.86,765997.0,765.4788974,1
5437,5437,PAmeLdLPdLF,7,Circle,-5.86,765997.0,765.4788974,0
5438,5438,PALMe_dLPdLF,7,Circle,-5.92,765997.0,765.4788974,0
5439,5439,PAMe_dLdLPLF,7,Circle,-5.92,765997.0,765.4788974,0
5440,5440,PAMe_dLLPdLF,7,Circle,-5.92,765997.0,765.4788974,0
5441,5441,PAdLmeLPdLF,7,Circle,-5.81,765997.0,765.4788974,0
5442,5442,PAdLLPMe_dLF,7,Circle,-5.65,765997.0,765.4788974,0
5443,5443,PALdLPMe_dLF,7,Circle,-5.83,765997.0,765.4788974,0
5444,5444,PALmeLPdLF,7,Circle,-10.0,765997.0,765.4788974,1
5445,5445,PALdLPmeLF,7,Circle,-6.26,765997.0,765.4788974,1
5446,5446,PAdLmeLPLF,7,Circle,-5.83,765997.0,765.4788974,0
5447,5447,PAmeLLPdLF,7,Circle,-6.14,765997.0,765.4788974,1
5448,5448,PALLPMe_dLF,7,Circle,-5.45,765997.0,765.4788974,0
5449,5449,PALLPmeLF,7,Circle,-5.54,765997.0,765.4788974,0
5450,5450,PAMe_dLdLPMe_dLF,7,Circle,-5.64,780024.0,779.4945474,0
5451,5451,PAMe_dLMe_dLPdLF,7,Circle,-5.7,780024.0,779.4945474,0
5452,5452,PAMe_dLdLPmeLF,7,Circle,-5.88,780024.0,779.4945474,0
5453,5453,PALMe_dLPMe_dLF,7,Circle,-5.74,780024.0,779.4945474,0
5454,5454,PAMe_dLMe_dLPLF,7,Circle,-5.73,780024.0,779.4945474,0
5455,5455,PAMe_dLmeLPdLF,7,Circle,-5.77,780024.0,779.4945474,0
5456,5456,PAmeLdLPMe_dLF,7,Circle,-5.06,780024.0,779.4945474,0
5457,5457,PAMe_dLLPMe_dLF,7,Circle,-5.63,780024.0,779.4945474,0
5458,5458,PAdLmeLPMe_dLF,7,Circle,-5.6,780024.0,779.4945474,0
5459,5459,PAdLBn_GlyPdLF,7,Circle,-5.95,785987.0,785.4475972,0
5460,5460,PAdLdLPBn_GlyF,7,Circle,-5.66,785987.0,785.4475972,0
5461,5461,PALMe_dLPmeLF,7,Circle,-6.74,780024.0,779.4945474,1
5462,5462,PAmeLdLPmeLF,7,Circle,-5.58,780024.0,779.4945474,0
5463,5463,PAmeLMe_dLPLF,7,Circle,-6.09,780024.0,779.4945474,1
5464,5464,PAMe_dLmeLPLF,7,Circle,-5.75,780024.0,779.4945474,0
5465,5465,PAmeLLPMe_dLF,7,Circle,-5.68,780024.0,779.4945474,0
5466,5466,PAdLmeLPmeLF,7,Circle,-5.51,780024.0,779.4945474,0
5467,5467,PALBn_GlyPdLF,7,Circle,-6.4,785987.0,785.4475972,1
5468,5468,PALdLPBn_GlyF,7,Circle,-6.11,785987.0,785.4475972,1
5469,5469,PAdLBn_GlyPLF,7,Circle,-6.28,785987.0,785.4475972,1
5470,5470,PAdLLPBn_GlyF,7,Circle,-5.58,785987.0,785.4475972,0
5471,5471,PAmeLLPmeLF,7,Circle,-5.61,780024.0,779.4945474,0
5472,5472,PABn_GlyLPLF,7,Circle,-6.27,785987.0,785.4475972,1
5473,5473,PALLPBn_GlyF,7,Circle,-5.6,785987.0,785.4475972,0
5474,5474,PAMe_dLMe_dLPMe_dLF,7,Circle,-5.2,794051.0,793.5101975,0
5475,5475,PAmeLMe_dLPMe_dLF,7,Circle,-5.36,794051.0,793.5101975,0
5476,5476,PAMe_dLMe_dLPmeLF,7,Circle,-5.64,794051.0,793.5101975,0
5477,5477,PAMe_dLmeLPMe_dLF,7,Circle,-5.62,794051.0,793.5101975,0
5478,5478,PAdLBn_GlyPMe_dLF,7,Circle,-5.9,800014.0,799.4632473,0
5479,5479,PAMe_dLdLPBn_GlyF,7,Circle,-6.03,800014.0,799.4632473,1
5480,5480,PAMe_dLBn_GlyPdLF,7,Circle,-5.9,800014.0,799.4632473,0
5481,5481,PAmeLMe_dLPmeLF,7,Circle,-5.02,794051.0,793.5101975,0
5482,5482,PAMe_dLmeLPmeLF,7,Circle,-5.51,794051.0,793.5101975,0
5483,5483,PAmeLBn_GlyPdLF,7,Circle,-5.98,800014.0,799.4632473,0
5484,5484,PABn_GlydLPmeLF,7,Circle,-6.27,800014.0,799.4632473,1
5485,5485,PAdLbHphPLF,7,Circle,-6.22,800014.0,799.4632473,1
5486,5486,PALBn_GlyPMe_dLF,7,Circle,-5.94,800014.0,799.4632473,0
5487,5487,PAMe_dLBn_GlyPLF,7,Circle,-6.05,800014.0,799.4632473,1
5488,5488,PAdLBn_GlyPmeLF,7,Circle,-5.53,800014.0,799.4632473,0
5489,5489,PALMe_dLPBn_GlyF,7,Circle,-5.95,800014.0,799.4632473,0
5490,5490,PAMe_dLLPBn_GlyF,7,Circle,-5.69,800014.0,799.4632473,0
5491,5491,PAdLmeLPBn_GlyF,7,Circle,-5.75,800014.0,799.4632473,0
5492,5492,PAmeLdLPBn_GlyF,7,Circle,-5.26,800014.0,799.4632473,0
5493,5493,PALbHphPLF,7,Circle,-6.49,800014.0,799.4632473,1
5494,5494,PALBn_GlyPmeLF,7,Circle,-6.13,800014.0,799.4632473,1
5495,5495,PAMe_dLBn_GlyPMe_dLF,7,Circle,-5.8,814041.0,813.4788974,0
5496,5496,PAmeLbHphPdLF,7,Circle,-6.42,814041.0,813.4788974,1
5497,5497,PAdLbHphPmeLF,7,Circle,-6.17,814041.0,813.4788974,1
5498,5498,PAMe_dLbHphPLF,7,Circle,-6.31,814041.0,813.4788974,1
5499,5499,PAmeLBn_GlyPMe_dLF,7,Circle,-5.77,814041.0,813.4788974,0
5500,5500,PAmeLMe_dLPBn_GlyF,7,Circle,-5.61,814041.0,813.4788974,0
5501,5501,PAMe_dLBn_GlyPmeLF,7,Circle,-5.8,814041.0,813.4788974,0
5502,5502,PAMe_dLmeLPBn_GlyF,7,Circle,-5.75,814041.0,813.4788974,0
5503,5503,PABn_GlyBn_GlyPdLF,7,Circle,-10.0,820004.0,819.4319472,1
5504,5504,PALbHphPmeLF,7,Circle,-5.86,814041.0,813.4788974,0
5505,5505,PAmeLmeLPBn_GlyF,7,Circle,-5.16,814041.0,813.4788974,0
5506,5506,PAmeLBn_GlyPmeLF,7,Circle,-5.68,814041.0,813.4788974,0
5507,5507,PALBn_GlyPBn_GlyF,7,Circle,-6.18,820004.0,819.4319472,1
5508,5508,PAmeLbHphPMe_dLF,7,Circle,-6.2,828068.0,827.4945474,1
5509,5509,PAMe_dLbHphPmeLF,7,Circle,-5.65,828068.0,827.4945474,0
5510,5510,PABn_GlybHphPdLF,7,Circle,-10.0,834031.0,833.4475972,1
5511,5511,PABn_GlyMe_dLPBn_GlyF,7,Circle,-6.24,834031.0,833.4475972,1
5512,5512,PAmeLbHphPmeLF,7,Circle,-5.78,828068.0,827.4945474,0
5513,5513,PAmeLBn_GlyPBn_GlyF,7,Circle,-6.5,834031.0,833.4475972,1
5514,5514,PABn_GlyBn_GlyPmeLF,7,Circle,-6.02,834031.0,833.4475972,1
5515,5515,PABn_GlybHphPMe_dLF,7,Circle,-6.34,848058.0,847.4632473,1
5516,5516,PAMe_dLbHphPBn_GlyF,7,Circle,-5.8,848058.0,847.4632473,0
5517,5517,PABn_GlybHphPBn_GlyF,7,Circle,-6.41,868048.0,867.4319472,1
5518,5518,PdAdLLdPdLF,7,Circle,-6.07,751.97,751.4632473,1
5519,5519,PdAdLmeLdPdLF,7,Circle,-5.64,765997.0,765.4788974,0
5520,5520,PdALmeLdPLF,7,Circle,-6.11,765997.0,765.4788974,1
5521,5521,PdAdLMe_dLdPMe_dLF,7,Circle,-10.0,780024.0,779.4945474,1
5522,5522,PdAdLBn_GlydPdLF,7,Circle,-6.98,785987.0,785.4475972,1
5523,5523,PdALmeLdPMe_dLF,7,Circle,-10.0,780024.0,779.4945474,1
5524,5524,PdALMe_dLdPmeLF,7,Circle,-6.16,780024.0,779.4945474,1
5525,5525,PdAmeLdLdPmeLF,7,Circle,-5.65,780024.0,779.4945474,0
5526,5526,PdAdLLdPBn_GlyF,7,Circle,-10.0,785987.0,785.4475972,1
5527,5527,PdAmeLmeLdPLF,7,Circle,-6.18,780024.0,779.4945474,1
5528,5528,PdAMe_dLmeLdPmeLF,7,Circle,-5.56,794051.0,793.5101975,0
5529,5529,PdAmeLmeLdPMe_dLF,7,Circle,-5.55,794051.0,793.5101975,0
5530,5530,PdAdLbHphdPLF,7,Circle,-10.0,800014.0,799.4632473,1
5531,5531,PdAmeLdLdPBn_GlyF,7,Circle,-5.77,800014.0,799.4632473,0
5532,5532,PdAdLBn_GlydPmeLF,7,Circle,-5.71,800014.0,799.4632473,0
5533,5533,PdAdLmeLdPBn_GlyF,7,Circle,-5.8,800014.0,799.4632473,0
5534,5534,PdAmeLmeLdPmeLF,7,Circle,-5.37,794051.0,793.5101975,0
5535,5535,PdALmeLdPBn_GlyF,7,Circle,-6.3,800014.0,799.4632473,1
5536,5536,PdALBn_GlydPmeLF,7,Circle,-5.8,800014.0,799.4632473,0
5537,5537,PdAdLbHphdPMe_dLF,7,Circle,-10.0,814041.0,813.4788974,1
5538,5538,PdAdLbHphdPmeLF,7,Circle,-10.0,814041.0,813.4788974,1
5539,5539,PdAmeLBn_GlydPmeLF,7,Circle,-10.0,814041.0,813.4788974,1
5540,5540,PdAmeLmeLdPBn_GlyF,7,Circle,-5.57,814041.0,813.4788974,0
5541,5541,PdAMe_dLbHphdPMe_dLF,7,Circle,-10.0,828068.0,827.4945474,1
5542,5542,PmeAdLLdPLF,7,Circle,-10.0,765997.0,765.4788974,1
5543,5543,PmeAMe_dLdLdPdLF,7,Circle,-5.77,780024.0,779.4945474,0
5544,5544,PmeAdLMe_dLdPdLF,7,Circle,-5.7,780024.0,779.4945474,0
5545,5545,PmeAdLdLdPMe_dLF,7,Circle,-5.94,780024.0,779.4945474,0
5546,5546,PmeALMe_dLdPdLF,7,Circle,-5.82,780024.0,779.4945474,0
5547,5547,PmeAMe_dLLdPdLF,7,Circle,-5.95,780024.0,779.4945474,0
5548,5548,PmeAdLLdPMe_dLF,7,Circle,-5.24,780024.0,779.4945474,0
5549,5549,PmeAdLmeLdPLF,7,Circle,-6.1,780024.0,779.4945474,1
5550,5550,PmeAMe_dLLdPLF,7,Circle,-5.83,780024.0,779.4945474,0
5551,5551,PmeALdLdPmeLF,7,Circle,-5.47,780024.0,779.4945474,0
5552,5552,PmeALLdPmeLF,7,Circle,-5.57,780024.0,779.4945474,0
5553,5553,PmeAMe_dLdLdPMe_dLF,7,Circle,-5.1,794051.0,793.5101975,0
5554,5554,PmeAmeLdLdPMe_dLF,7,Circle,-5.81,794051.0,793.5101975,0
5555,5555,PmeAdLmeLdPMe_dLF,7,Circle,-5.47,794051.0,793.5101975,0
5556,5556,PmeAMe_dLLdPMe_dLF,7,Circle,-10.0,794051.0,793.5101975,1
5557,5557,PmeAMe_dLmeLdPLF,7,Circle,-10.0,794051.0,793.5101975,1
5558,5558,PmeAmeLmeLdPdLF,7,Circle,-5.68,794051.0,793.5101975,0
5559,5559,PmeALMe_dLdPmeLF,7,Circle,-6.1,794051.0,793.5101975,1
5560,5560,PmeAdLmeLdPmeLF,7,Circle,-5.43,794051.0,793.5101975,0
5561,5561,PmeAmeLLdPMe_dLF,7,Circle,-5.51,794051.0,793.5101975,0
5562,5562,PmeALBn_GlydPdLF,7,Circle,-5.77,800014.0,799.4632473,0
5563,5563,PmeALdLdPBn_GlyF,7,Circle,-5.82,800014.0,799.4632473,0
5564,5564,PmeAdLLdPBn_GlyF,7,Circle,-10.0,800014.0,799.4632473,1
5565,5565,PmeALmeLdPmeLF,7,Circle,-5.21,794051.0,793.5101975,0
5566,5566,PmeALBn_GlydPLF,7,Circle,-10.0,800014.0,799.4632473,1
5567,5567,PmeAMe_dLmeLdPMe_dLF,7,Circle,-5.2,808078.0,807.5258475,0
5568,5568,PmeABn_GlyMe_dLdPdLF,7,Circle,-10.0,814041.0,813.4788974,1
5569,5569,PmeAdLBn_GlydPMe_dLF,7,Circle,-10.0,814041.0,813.4788974,1
5570,5570,PmeAMe_dLdLdPBn_GlyF,7,Circle,-10.0,814041.0,813.4788974,1
5571,5571,PmeAMe_dLBn_GlydPdLF,7,Circle,-5.41,814041.0,813.4788974,0
5572,5572,PmeAMe_dLmeLdPmeLF,7,Circle,-5.45,808078.0,807.5258475,0
5573,5573,PmeAmeLmeLdPMe_dLF,7,Circle,-5.31,808078.0,807.5258475,0
5574,5574,PmeALbHphdPdLF,7,Circle,-10.0,814041.0,813.4788974,1
5575,5575,PmeAdLbHphdPLF,7,Circle,-10.0,814041.0,813.4788974,1
5576,5576,PmeABn_GlymeLdPdLF,7,Circle,-10.0,814041.0,813.4788974,1
5577,5577,PmeALMe_dLdPBn_GlyF,7,Circle,-5.71,814041.0,813.4788974,0
5578,5578,PmeAMe_dLLdPBn_GlyF,7,Circle,-5.7,814041.0,813.4788974,0
5579,5579,PmeABn_GlydLdPmeLF,7,Circle,-5.32,814041.0,813.4788974,0
5580,5580,PmeABn_GlyLdPMe_dLF,7,Circle,-10.0,814041.0,813.4788974,1
5581,5581,PmeALmeLdPBn_GlyF,7,Circle,-5.58,814041.0,813.4788974,0
5582,5582,PmeALBn_GlydPmeLF,7,Circle,-5.32,814041.0,813.4788974,0
5583,5583,PmeABn_GlyLdPmeLF,7,Circle,-5.43,814041.0,813.4788974,0
5584,5584,PmeAmeLLdPBn_GlyF,7,Circle,-10.0,814041.0,813.4788974,1
5585,5585,PmeAMe_dLBn_GlydPMe_dLF,7,Circle,-5.47,828068.0,827.4945474,0
5586,5586,PmeAMe_dLMe_dLdPBn_GlyF,7,Circle,-5.59,828068.0,827.4945474,0
5587,5587,PmeAMe_dLbHphdPLF,7,Circle,-5.9,828068.0,827.4945474,0
5588,5588,PmeALbHphdPMe_dLF,7,Circle,-5.66,828068.0,827.4945474,0
5589,5589,PmeAMe_dLmeLdPBn_GlyF,7,Circle,-5.59,828068.0,827.4945474,0
5590,5590,PmeAmeLBn_GlydPMe_dLF,7,Circle,-5.41,828068.0,827.4945474,0
5591,5591,PmeABn_GlymeLdPMe_dLF,7,Circle,-10.0,828068.0,827.4945474,1
5592,5592,PmeAmeLBn_GlydPmeLF,7,Circle,-5.03,828068.0,827.4945474,0
5593,5593,PmeAMe_dLbHphdPMe_dLF,7,Circle,-10.0,842095.0,841.5101975,1
5594,5594,PmeAMe_dLbHphdPmeLF,7,Circle,-10.0,842095.0,841.5101975,1
5595,5595,PmeAmeLbHphdPMe_dLF,7,Circle,-5.23,842095.0,841.5101975,0
5596,5596,PmeABn_GlymeLdPBn_GlyF,7,Circle,-10.0,848058.0,847.4632473,1
5597,5597,PmeABn_GlybHphdPMe_dLF,7,Circle,-5.77,862085.0,861.4788974,0
5598,5598,PmeAMe_dLbHphdPBn_GlyF,7,Circle,-10.0,862085.0,861.4788974,1
5599,5599,PmeABn_GlybHphdPmeLF,7,Circle,-10.0,862085.0,861.4788974,1
5600,5600,iBu_GlyAF5-Ava,4,Circle,-7.21,430549.0,430.2580056,1
5601,5601,LSarF5-Ava,4,Circle,-6.33,430549.0,430.2580056,1
5602,5602,ALF5-Ava,4,Circle,-7.0,430549.0,430.2580056,1
5603,5603,ALBn_Gly5-Ava,4,Circle,-7.18,430549.0,430.2580056,1
5604,5604,AiBu_GlyF5-Ava,4,Circle,-6.38,430549.0,430.2580056,1
5605,5605,SarLF5-Ava,4,Circle,-7.43,430549.0,430.2580056,1
5606,5606,ALFMono92,4,Circle,-6.64,444576.0,444.2736556,1
5607,5607,ALFMono93,4,Circle,-6.64,444576.0,444.2736556,1
5608,5608,ALBn_GlyMono92,4,Circle,-7.16,444576.0,444.2736556,1
5609,5609,ALBn_GlyMono93,4,Circle,-6.31,444576.0,444.2736556,1
5610,5610,AiBu_GlyFMono92,4,Circle,-6.14,444576.0,444.2736556,1
5611,5611,AiBu_GlyFMono93,4,Circle,-5.8,444576.0,444.2736556,0
5612,5612,SarLFMono92,4,Circle,-6.69,444576.0,444.2736556,1
5613,5613,SarLFMono93,4,Circle,-8.34,444576.0,444.2736556,1
5614,5614,ALFMono94,4,Circle,-6.75,444576.0,444.2736556,1
5615,5615,ALFMono95,4,Circle,-7.18,444576.0,444.2736556,1
5616,5616,ALBn_GlyMono94,4,Circle,-7.49,444576.0,444.2736556,1
5617,5617,ALBn_GlyMono95,4,Circle,-6.49,444576.0,444.2736556,1
5618,5618,AiBu_GlyFMono94,4,Circle,-5.84,444576.0,444.2736556,0
5619,5619,AiBu_GlyFMono95,4,Circle,-5.97,444576.0,444.2736556,0
5620,5620,SarLFMono94,4,Circle,-7.68,444576.0,444.2736556,1
5621,5621,SarLFMono95,4,Circle,-6.92,444576.0,444.2736556,1
5622,5622,ALFMono96,4,Circle,-7.27,444576.0,444.2736556,1
5623,5623,ALFMono97,4,Circle,-6.91,444576.0,444.2736556,1
5624,5624,ALBn_GlyMono96,4,Circle,-6.68,444576.0,444.2736556,1
5625,5625,ALBn_GlyMono97,4,Circle,-6.98,444576.0,444.2736556,1
5626,5626,AiBu_GlyFMono96,4,Circle,-5.92,444576.0,444.2736556,0
5627,5627,AiBu_GlyFMono97,4,Circle,-5.66,444576.0,444.2736556,0
5628,5628,SarLFMono96,4,Circle,-7.63,444576.0,444.2736556,1
5629,5629,SarLFMono97,4,Circle,-6.63,444576.0,444.2736556,1
5630,5630,ALFMono98,4,Circle,-7.05,444576.0,444.2736556,1
5631,5631,ALFMono99,4,Circle,-7.49,444576.0,444.2736556,1
5632,5632,ALBn_GlyMono98,4,Circle,-6.81,444576.0,444.2736556,1
5633,5633,ALBn_GlyMono99,4,Circle,-6.65,444576.0,444.2736556,1
5634,5634,AiBu_GlyFMono98,4,Circle,-5.39,444576.0,444.2736556,0
5635,5635,AiBu_GlyFMono99,4,Circle,-7.21,444576.0,444.2736556,1
5636,5636,SarLFMono98,4,Circle,-7.18,444576.0,444.2736556,1
5637,5637,SarLFMono99,4,Circle,-6.86,444576.0,444.2736556,1
5638,5638,AmeLFMono93,4,Circle,-6.01,458603.0,458.2893057,1
5639,5639,AdLFMono93,4,Circle,-7.41,444576.0,444.2736556,1
5640,5640,AaMeLeuFMono93,4,Circle,-6.52,458603.0,458.2893057,1
5641,5641,AMe_dLFMono93,4,Circle,-5.75,458603.0,458.2893057,0
5642,5642,FNleNleNleNleMono100,6,Circle,-5.9,774042.0,773.4509684,0
5643,5643,meFNleNleMe_NleNleMono101,6,Circle,-4.3,816123.0,815.4979185,0
5644,5644,FNleMe_NleNleMe_NleMono100,6,Circle,-4.3,802096.0,801.4822685,0
5645,5645,dFNleNleNleNleMono100,6,Circle,-6.0,774042.0,773.4509684,0
5646,5646,dFMe_NleNleMe_NleNleMono100,6,Circle,-4.6,802096.0,801.4822685,0
5647,5647,dFMe_NleNleNleNleMono100,6,Circle,-5.1,788069.0,787.4666184,0
5648,5648,dFMe_NleMe_NleNleMe_NleMono100,6,Circle,-5.1,816123.0,815.4979185,0
5649,5649,dFMe_NleNleNleNleMono101,6,Circle,-6.0,802096.0,801.4822685,0
5650,5650,dFNleMe_NleNleNleMono100,6,Circle,-5.7,788069.0,787.4666184,0
5651,5651,FNleNleNlePMono100,6,Circle,-6.7,757999.0,757.4196682,1
5652,5652,meFMe_NleNleMe_NlePMono100,6,Circle,-5.5,800.08,799.4666184,0
5653,5653,dFNleNleNlePMono100,6,Circle,-6.7,757999.0,757.4196682,1
5654,5654,dFNleNleMe_NlePMono100,6,Circle,-5.6,772026.0,771.4353183,0
5655,5655,FNleNlePNleMono100,6,Circle,-5.9,757999.0,757.4196682,0
5656,5656,meFMe_NleNlePMe_NleMono100,6,Circle,-4.5,800.08,799.4666184,0
5657,5657,dFNleNlePNleMono100,6,Circle,-5.8,757999.0,757.4196682,0
5658,5658,dFMe_NleNlePMe_NleMono100,6,Circle,-4.6,786053.0,785.4509684,0
5659,5659,FNlePNleNleMono100,6,Circle,-5.8,757999.0,757.4196682,0
5660,5660,meFNlePMe_NleNleMono101,6,Circle,-4.5,800.08,799.4666184,0
5661,5661,FNlePNleNleNleMono100,7,Circle,-6.2,871159.0,870.5037322,1
5662,5662,FMe_NlePMe_NleNleNleMono100,7,Circle,-5.3,899213.0,898.5350323,0
5663,5663,FMe_NlePMe_NleNleMe_NleMono100,7,Circle,-4.0,913.24,912.5506824,0
5664,5664,FMe_NlePmeFNleMe_NleMono100,7,Circle,-4.4,947257.0,946.5350323,0
5665,5665,FMe_NleNleMe_NleMe_NleMe_NleNleMono100,8,Circle,-6.46,1056.47,1055.681697,1
5666,5666,Me_dFNleMe_NleNleMe_NleNleNleMono100,8,Circle,-6.46,1042443.0,1041.666046,1
5667,5667,Me_dFNleMe_NleNleMe_NleNleFMono100,8,Circle,-6.46,1076.46,1075.650396,1
5668,5668,Me_dFTMe_NleNleMe_NleNleFMono100,8,Circle,-6.46,1064405.0,1063.614011,1
7188,1,AbuSarmeLVmeLAdAmeLmeLmeVMe_Bmt(E),11,Circle,-5.71,1202635.0,1201.841368,0
7189,7189,NvaSarmeLVmeLAdAmeLmeLmeVmeL,11,Circle,-6.54,1160598.0,1159.830803,1
7190,7190,NvaSarmeLVmeLAdAmeLmeLmeLmeL,11,Circle,-7.22,1174625.0,1173.846453,1
7191,7191,NvaSarmeLVmeLQdAmeLmeLmeVmeL,11,Circle,-8.4,1217.65,1216.852267,1
7192,7192,NvaSarmeLVmeLQdAmeLmeLmeLmeL,11,Circle,-8.4,1231677.0,1230.867917,1
7193,7193,LmeALdPmeFLmeALdPmeT,10,Circle,-4.3,1093422.0,1092.694704,0
7194,1115,LmeALdPmeALmeALdPmeA,10,Circle,-4.6,987298.0,986.652839,0
7195,7195,LmeALdPmeTLmeALdPmeT,10,Circle,-5.1,1047.35,1046.673968,0
7196,1114,LmeALdPmeFLmeALdPmeF,10,Circle,-5.3,1139494.0,1138.715439,0
7197,1111,LmeALSarPLmeALSarP,10,Circle,-6.7,959244.0,958.6215388,1
7198,1119,LmeALMe_dAmeFLmeALMe_dAmeF,10,Circle,-5.9,1115472.0,1114.715439,0
7199,7199,LmeALdPmeALmeTLdPmeA,10,Circle,-5.8,1017324.0,1016.663404,0
7200,7200,LmeTLdPmeALmeTLdPmeA,10,Circle,-6.5,1047.35,1046.673968,1
7201,7201,LmeALdPmeALmeTLdPmeT,10,Circle,-6.5,1047.35,1046.673968,1
7202,7202,LmeTLdPmeTLmeTLdPmeA,10,Circle,-6.5,1077376.0,1076.684533,1
